movie_id,movie_title,imdb_character_name,words,gender,age
tt0112579,The Bridges of Madison County,betty,311,f,35
tt0112579,The Bridges of Madison County,carolyn johnson,873,f,-1
tt0112579,The Bridges of Madison County,eleanor,138,f,-1
tt0112579,The Bridges of Madison County,francesca johns,2251,f,46
tt0112579,The Bridges of Madison County,madge,190,f,46
tt0112579,The Bridges of Madison County,michael johnson,723,m,38
tt0112579,The Bridges of Madison County,robert kincaid,1908,m,65
tt0179626,15 Minutes,bobby korfin,328,m,-1
tt0179626,15 Minutes,daphne handlova,409,f,28
tt0179626,15 Minutes,deputy chief fi,347,m,-1
tt0179626,15 Minutes,detective eddie,2020,m,58
tt0179626,15 Minutes,detective leon ,366,m,53
tt0179626,15 Minutes,detective tommy,160,m,25
tt0179626,15 Minutes,emil slovak,1337,m,39
tt0179626,15 Minutes,fire marshal jo,1683,m,33
tt0179626,15 Minutes,honey the hooke,148,f,-1
tt0179626,15 Minutes,nicolette karas,801,f,34
tt0179626,15 Minutes,oleg razgul,608,m,34
tt0179626,15 Minutes,robert hawkins,596,m,46
tt0179626,15 Minutes,rose hearn,166,f,26
tt0179626,15 Minutes,stephen geller,139,m,25
tt0062622,2001: A Space Odyssey,dr. andrei smys,225,m,42
tt0062622,2001: A Space Odyssey,dr. bill michae,151,m,47
tt0062622,2001: A Space Odyssey,dr. dave bowman,780,m,32
tt0062622,2001: A Space Odyssey,dr. frank poole,752,m,31
tt0062622,2001: A Space Odyssey,dr. heywood r. ,942,m,46
tt0062622,2001: A Space Odyssey,dr. ralph halvo,918,m,59
tt0062622,2001: A Space Odyssey,elena,155,f,37
tt0062622,2001: A Space Odyssey,miller,141,m,40
tt0062622,2001: A Space Odyssey,pilot,337,m,-1
tt0307901,25th Hour,agent brzowski,277,m,-1
tt0307901,25th Hour,frank slaughter,1495,m,32
tt0307901,25th Hour,gedny,179,m,-1
tt0307901,25th Hour,jacob elinsky,1292,m,35
tt0307901,25th Hour,kostya novotny,790,m,35
tt0307901,25th Hour,lichter,215,m,-1
tt0307901,25th Hour,louis volandes,115,m,39
tt0307901,25th Hour,marcuse,126,m,26
tt0307901,25th Hour,mary d'annunzio,256,f,20
tt0307901,25th Hour,monty brogan,3440,m,33
tt0307901,25th Hour,naturelle rivie,817,f,23
tt0307901,25th Hour,senka valghobek,186,m,41
tt0307901,25th Hour,simon,209,m,32
tt0307901,25th Hour,trey,116,m,-1
tt0307901,25th Hour,uncle nikolai,619,m,44
tt1019452,A Serious Man,clive park,273,m,-1
tt1019452,A Serious Man,danny gopnik,647,m,15
tt1019452,A Serious Man,don,739,m,-1
tt1019452,A Serious Man,gar,140,m,-1
tt1019452,A Serious Man,hebrew school t,146,m,-1
tt1019452,A Serious Man,judith gopnik,227,f,-1
tt1019452,A Serious Man,larry gopnik,5071,m,41
tt1019452,A Serious Man,mimi,219,f,-1
tt1019452,A Serious Man,mitch brandt,309,m,-1
tt1019452,A Serious Man,reb groshkover,111,m,-1
tt1019452,A Serious Man,sarah,290,f,-1
tt1019452,A Serious Man,shtetl wife,130,f,-1
tt1019452,A Serious Man,sy ableman,370,m,53
tt1019452,A Serious Man,uncle arthur,357,m,53
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,buckaroo banzai,1723,m,37
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,general catburd,334,m,54
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,highway patrolm,126,m,36
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,john emdall,226,f,46
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,lord john whorf,330,m,39
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,new jersey,132,m,32
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,penny priddy,653,f,30
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,perfect tommy,464,m,28
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,president widma,303,m,49
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,professor hikit,301,m,53
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,rawhide,493,m,25
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,reno nevada,360,m,40
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,secretary of de,687,m,48
tt0094602,Above the Law,"alex, the pimp",156,m,-1
tt0094602,Above the Law,delores 'jacks',686,f,39
tt0094602,Above the Law,detective lukic,199,m,-1
tt0094602,Above the Law,kurt zagon,914,m,60
tt0094602,Above the Law,lieutenant stro,169,m,-1
tt0094602,Above the Law,machete man,113,m,-1
tt0094602,Above the Law,nelson fox,667,m,46
tt0094602,Above the Law,nico toscani,3835,m,36
tt0094602,Above the Law,rosa toscani,168,f,66
tt0094602,Above the Law,sara toscani,198,f,30
tt0094602,Above the Law,tony salvano,203,m,39
tt0094602,Above the Law,uncle branca,271,m,-1
tt0094602,Above the Law,watanabe,265,f,-1
tt0118571,Air Force One,agent gibbs,299,m,42
tt0118571,Air Force One,alice marshall,371,f,13
tt0118571,Air Force One,boris bazylev,115,m,42
tt0118571,Air Force One,chief of staff ,319,m,48
tt0118571,Air Force One,defense secreta,210,m,61
tt0118571,Air Force One,f-15 leader col,293,m,38
tt0118571,Air Force One,general northwo,202,m,50
tt0118571,Air Force One,grace marshall,497,f,41
tt0118571,Air Force One,ivan korshunov,1075,m,39
tt0118571,Air Force One,major caldwell,319,m,47
tt0118571,Air Force One,nsa advisor jac,113,m,49
tt0118571,Air Force One,president james,1491,m,55
tt0118571,Air Force One,press secretary,235,f,42
tt0118571,Air Force One,reporter #1,123,m,42
tt0118571,Air Force One,vice president ,389,f,50
tt0118571,Air Force One,white house aid,120,m,34
tt0080339,Airplane!,air controller ,162,m,63
tt0080339,Airplane!,bernice,124,f,-1
tt0080339,Airplane!,captain oveur,324,m,54
tt0080339,Airplane!,dr. rumack,806,m,54
tt0080339,Airplane!,elaine,904,f,25
tt0080339,Airplane!,kramer,1191,m,61
tt0080339,Airplane!,milton,217,m,-1
tt0080339,Airplane!,murdock,268,m,33
tt0080339,Airplane!,randy,472,f,24
tt0080339,Airplane!,ted striker,1016,m,33
tt0083530,Airplane II: The Sequel,captain oveur,346,m,56
tt0083530,Airplane II: The Sequel,dr. rumack,133,m,56
tt0083530,Airplane II: The Sequel,elaine,930,f,27
tt0083530,Airplane II: The Sequel,hallick,170,m,-1
tt0083530,Airplane II: The Sequel,jacobs,139,m,35
tt0083530,Airplane II: The Sequel,jimmy wilson,127,m,11
tt0083530,Airplane II: The Sequel,kramer,382,m,-1
tt0083530,Airplane II: The Sequel,kruger,276,m,51
tt0083530,Airplane II: The Sequel,mary,289,f,-1
tt0083530,Airplane II: The Sequel,simon,392,m,45
tt0083530,Airplane II: The Sequel,stella,363,f,-1
tt0083530,Airplane II: The Sequel,ted,1646,m,-1
tt0083530,Airplane II: The Sequel,testa,122,f,25
tt0083530,Airplane II: The Sequel,the commissione,203,m,67
tt0083530,Airplane II: The Sequel,the sarge,206,m,61
tt0083530,Airplane II: The Sequel,"voice of rok, t",118,m,36
tt0094631,Alien Nation,capt. warner,139,m,46
tt0094631,Alien Nation,cassandra,220,f,31
tt0094631,Alien Nation,computer operat,129,f,-1
tt0094631,Alien Nation,det. bill tuggl,149,m,39
tt0094631,Alien Nation,det. samuel 'ge,1551,m,36
tt0094631,Alien Nation,det. sgt. matth,2692,m,48
tt0094631,Alien Nation,fedorchuk,175,m,44
tt0094631,Alien Nation,mayor,144,m,-1
tt0094631,Alien Nation,o'neal,148,m,-1
tt0094631,Alien Nation,quint,130,m,-1
tt0094631,Alien Nation,william harcour,517,m,50
tt0094631,Alien Nation,winter,243,m,41
tt0248667,Ali,'smokin' joe fr,150,m,33
tt0248667,Ali,angelo dundee,318,m,55
tt0248667,Ali,belinda ali,566,f,27
tt0248667,Ali,bradley,128,m,51
tt0248667,Ali,chauncey eskrid,247,m,54
tt0248667,Ali,don king,398,m,44
tt0248667,Ali,drew 'bundini' ,708,m,34
tt0248667,Ali,elijah muhammad,206,m,64
tt0248667,Ali,george foreman,162,m,-1
tt0248667,Ali,howard bingham,188,m,36
tt0248667,Ali,howard cosell,575,m,63
tt0248667,Ali,jabir herbert m,232,m,47
tt0248667,Ali,joe smiley,128,m,44
tt0248667,Ali,malcolm x,662,m,44
tt0248667,Ali,muhammad ali,4042,m,33
tt0248667,Ali,sonji roi,291,f,30
tt0086879,Amadeus,antonio salieri,1919,m,45
tt0086879,Amadeus,archbishop coll,150,m,52
tt0086879,Amadeus,baron van swiet,246,m,61
tt0086879,Amadeus,constanze mozar,1406,f,22
tt0086879,Amadeus,count orsini-ro,303,m,54
tt0086879,Amadeus,count von strac,155,m,52
tt0086879,Amadeus,emanuel schikan,702,m,35
tt0086879,Amadeus,emperor joseph ,946,m,38
tt0086879,Amadeus,father vogler,309,m,31
tt0086879,Amadeus,frau schlumberg,107,f,-1
tt0086879,Amadeus,frau weber,175,f,-1
tt0086879,Amadeus,katerina cavali,271,f,31
tt0086879,Amadeus,leopold mozart,646,m,61
tt0086879,Amadeus,lorl,307,f,18
tt0086879,Amadeus,michael schlumb,410,m,52
tt0086879,Amadeus,papageno in 'th,154,m,-1
tt0086879,Amadeus,parody commenda,107,m,50
tt0086879,Amadeus,salieri's valet,149,m,36
tt0086879,Amadeus,wolfgang amadeu,3826,m,31
tt0765429,American Gangster,2-star general,144,m,-1
tt0765429,American Gangster,ana,220,f,-1
tt0765429,American Gangster,charlie william,115,m,60
tt0765429,American Gangster,detective trupo,377,m,39
tt0765429,American Gangster,frank lucas,2480,m,53
tt0765429,American Gangster,freddie spearma,140,m,48
tt0765429,American Gangster,huey lucas,529,m,30
tt0765429,American Gangster,jackie,132,f,-1
tt0765429,American Gangster,javier j. river,392,m,39
tt0765429,American Gangster,jimmy zee,115,m,-1
tt0765429,American Gangster,laurie roberts,190,f,36
tt0765429,American Gangster,lou toback,318,m,50
tt0765429,American Gangster,mama lucas,173,f,85
tt0765429,American Gangster,moses jones,103,m,38
tt0765429,American Gangster,mp,168,m,40
tt0765429,American Gangster,nate,175,m,48
tt0765429,American Gangster,richie roberts,2217,m,43
tt0765429,American Gangster,sheila,224,f,-1
tt0765429,American Gangster,tango,140,m,35
tt0765429,American Gangster,teddy,204,m,-1
tt0765429,American Gangster,tony,261,m,-1
tt0765429,American Gangster,us attorney,222,m,45
tt0069704,American Graffiti,bob falfa,248,m,31
tt0069704,American Graffiti,budda,226,f,22
tt0069704,American Graffiti,carlos,131,m,18
tt0069704,American Graffiti,carol,729,f,14
tt0069704,American Graffiti,curt,1240,m,26
tt0069704,American Graffiti,debbie,735,f,26
tt0069704,American Graffiti,disc jockey,622,m,35
tt0069704,American Graffiti,girl,109,f,-1
tt0069704,American Graffiti,joe,559,m,35
tt0069704,American Graffiti,john,1472,m,28
tt0069704,American Graffiti,laurie,642,f,26
tt0069704,American Graffiti,manager,333,m,-1
tt0069704,American Graffiti,mr. wolfe,157,m,31
tt0069704,American Graffiti,steve,889,m,19
tt0069704,American Graffiti,terry,1604,m,20
tt0069704,American Graffiti,wendy,178,f,-1
tt0082010,An American Werewolf in London,chess player,221,m,47
tt0082010,An American Werewolf in London,david kessler,2295,m,30
tt0082010,An American Werewolf in London,dr. j. s. hirsc,1161,m,52
tt0082010,An American Werewolf in London,inspector villi,220,m,52
tt0082010,An American Werewolf in London,jack goodman,986,m,26
tt0082010,An American Werewolf in London,mr. collins,135,m,37
tt0082010,An American Werewolf in London,nurse alex pric,1024,f,29
tt0082010,An American Werewolf in London,nurse susan gal,126,f,-1
tt0082010,An American Werewolf in London,woman in zoo,148,f,59
tt0118617,Anastasia,anastasia,1197,f,36
tt0118617,Anastasia,bartok,673,m,33
tt0118617,Anastasia,dimitri,944,m,-1
tt0118617,Anastasia,phlegmenkoff,105,f,50
tt0118617,Anastasia,rasputin,743,m,59
tt0118617,Anastasia,sophie,242,f,49
tt0118617,Anastasia,tatiana,604,f,-1
tt0118617,Anastasia,vladimir,643,m,42
tt0289848,Analyze That,agent miller,137,m,37
tt0289848,Analyze That,anthony bella,170,m,43
tt0289848,Analyze That,ben sobel,4922,m,54
tt0289848,Analyze That,coyote,105,m,54
tt0289848,Analyze That,ducks,103,m,-1
tt0289848,Analyze That,eddie devol,233,m,-1
tt0289848,Analyze That,jelly,653,m,65
tt0289848,Analyze That,laura sobel,759,f,39
tt0289848,Analyze That,masiello,280,m,73
tt0289848,Analyze That,michael sobel,125,m,19
tt0289848,Analyze That,paul vitti,4327,m,59
tt0289848,Analyze That,raoul berman,394,m,38
tt0289848,Analyze That,richard chapin,450,m,50
tt0289848,Analyze That,rigazzi gunman,184,m,-1
tt0075686,Annie Hall,allison,141,f,25
tt0075686,Annie Hall,alvy singer,7661,m,42
tt0075686,Annie Hall,annie hall,3719,f,31
tt0075686,Annie Hall,doctor,135,m,56
tt0075686,Annie Hall,man in theatre ,267,m,36
tt0075686,Annie Hall,mom hall,110,f,53
tt0075686,Annie Hall,rob,567,m,38
tt0075686,Annie Hall,robin,172,f,34
tt0075686,Annie Hall,tony lacey,364,m,36
tt0118647,The Assignment,admiral crawfor,193,m,57
tt0118647,The Assignment,agnieska,263,f,41
tt0118647,The Assignment,amos,1799,m,54
tt0118647,The Assignment,carl mickens - ,260,m,62
tt0118647,The Assignment,carla,564,f,32
tt0118647,The Assignment,frank,125,m,-1
tt0118647,The Assignment,jack shaw,3484,m,62
tt0118647,The Assignment,koj,129,m,37
tt0118647,The Assignment,lt. cmdr. annib,2987,m,38
tt0118647,The Assignment,maura ramirez,314,f,-1
tt0118655,Austin Powers: International Man of Mystery,alotta fagina,170,f,33
tt0118655,Austin Powers: International Man of Mystery,austin powers,2298,m,34
tt0118655,Austin Powers: International Man of Mystery,basil expositio,773,m,55
tt0118655,Austin Powers: International Man of Mystery,frau farbissina,223,f,44
tt0118655,Austin Powers: International Man of Mystery,mrs. kensington,211,f,41
tt0118655,Austin Powers: International Man of Mystery,mustafa,168,m,30
tt0118655,Austin Powers: International Man of Mystery,number two,202,m,67
tt0118655,Austin Powers: International Man of Mystery,scott evil,338,m,23
tt0118655,Austin Powers: International Man of Mystery,therapist,118,f,41
tt0118655,Austin Powers: International Man of Mystery,vanessa kensing,992,f,32
tt0145660,Austin Powers: The Spy Who Shagged Me,austin powers,2353,m,36
tt0145660,Austin Powers: The Spy Who Shagged Me,basil expositio,432,m,57
tt0145660,Austin Powers: The Spy Who Shagged Me,felicity shagwe,940,f,29
tt0145660,Austin Powers: The Spy Who Shagged Me,number two,359,m,69
tt0145660,Austin Powers: The Spy Who Shagged Me,scott evil,246,m,25
tt0145660,Austin Powers: The Spy Who Shagged Me,the president,104,m,41
tt0053619,L'Avventura,anna,496,f,27
tt0053619,L'Avventura,anna's father,298,m,-1
tt0053619,L'Avventura,carabiniere,134,m,-1
tt0053619,L'Avventura,claudia,1721,f,29
tt0053619,L'Avventura,corrado,612,m,-1
tt0053619,L'Avventura,ettore,276,m,-1
tt0053619,L'Avventura,father,122,m,-1
tt0053619,L'Avventura,girl,128,f,-1
tt0053619,L'Avventura,giulia,467,f,33
tt0053619,L'Avventura,husband,153,m,-1
tt0053619,L'Avventura,lieutenant,310,m,-1
tt0053619,L'Avventura,man's voice,103,m,-1
tt0053619,L'Avventura,marshal,277,m,-1
tt0053619,L'Avventura,midwife,142,f,-1
tt0053619,L'Avventura,old man,139,m,-1
tt0053619,L'Avventura,patrizia,756,f,32
tt0053619,L'Avventura,raimondo,165,m,37
tt0053619,L'Avventura,sailor,275,m,-1
tt0053619,L'Avventura,sandro,1724,m,35
tt0053619,L'Avventura,the princess,195,f,-1
tt0053619,L'Avventura,zuria - journal,290,m,55
tt0099077,Awakenings,anthony,191,m,28
tt0099077,Awakenings,dr. kaufman,762,m,45
tt0099077,Awakenings,dr. malcolm say,4998,m,39
tt0099077,Awakenings,fernando,112,m,-1
tt0099077,Awakenings,hector,228,m,-1
tt0099077,Awakenings,hospital direct,217,m,-1
tt0099077,Awakenings,leonard lowe,2469,m,47
tt0099077,Awakenings,lucy,189,f,62
tt0099077,Awakenings,miss costello,546,f,-1
tt0099077,Awakenings,mrs. lowe,725,f,85
tt0099077,Awakenings,neurochemist,176,m,37
tt0099077,Awakenings,nurse margaret,315,f,49
tt0099077,Awakenings,old doctor,350,m,-1
tt0099077,Awakenings,paula,509,f,26
tt0099077,Awakenings,rose,133,f,64
tt0086927,Bachelor Party,bobbi,123,f,23
tt0086927,Bachelor Party,chulo,283,m,-1
tt0086927,Bachelor Party,cole whittier,646,m,-1
tt0086927,Bachelor Party,debbie thompson,519,f,23
tt0086927,Bachelor Party,dr. stan gassko,311,m,36
tt0086927,Bachelor Party,ed thompson,519,m,56
tt0086927,Bachelor Party,father falwell,116,m,-1
tt0086927,Bachelor Party,gary,334,m,34
tt0086927,Bachelor Party,ilene,169,f,33
tt0086927,Bachelor Party,jay o'neill,719,m,30
tt0086927,Bachelor Party,larry,210,m,-1
tt0086927,Bachelor Party,mrs. thompson,144,f,54
tt0086927,Bachelor Party,parkview hotel ,173,m,43
tt0086927,Bachelor Party,rajah,119,m,43
tt0086927,Bachelor Party,ryko,236,m,30
tt0112442,Bad Boys,captain howard,653,m,44
tt0112442,Bad Boys,casper,116,m,28
tt0112442,Bad Boys,detective sanch,126,m,40
tt0112442,Bad Boys,eddie dominguez,185,m,30
tt0112442,Bad Boys,fouchet,711,m,42
tt0112442,Bad Boys,francine,238,f,42
tt0112442,Bad Boys,jojo,120,m,29
tt0112442,Bad Boys,julie mott,1990,f,29
tt0112442,Bad Boys,marcus burnett,3955,m,30
tt0112442,Bad Boys,max logan,215,f,-1
tt0112442,Bad Boys,mike lowrey,2906,m,27
tt0112442,Bad Boys,theresa burnett,568,f,31
tt0112442,Bad Boys,woman at boxing,122,f,-1
tt0103759,Bad Lieutenant,ariane,376,f,-1
tt0103759,Bad Lieutenant,beat cop,107,m,58
tt0103759,Bad Lieutenant,lite,204,m,-1
tt0103759,Bad Lieutenant,priest,145,m,54
tt0103759,Bad Lieutenant,the lieutenant,2616,m,53
tt0103759,Bad Lieutenant,the nun,846,f,28
tt0215545,Bamboozled,dot,106,f,27
tt0215545,Bamboozled,honeycutt,455,m,-1
tt0215545,Bamboozled,jukka laks,111,m,-1
tt0215545,Bamboozled,junebug,352,m,59
tt0215545,Bamboozled,mantan,1396,m,27
tt0215545,Bamboozled,mau mau: big bl,562,m,27
tt0215545,Bamboozled,myrna goldfarb,205,f,32
tt0215545,Bamboozled,orchid dothan,275,f,57
tt0215545,Bamboozled,pierre delacroi,4179,m,40
tt0215545,Bamboozled,Sleep'n Eat,332,m,37
tt0215545,Bamboozled,sloan hopkins,1249,f,29
tt0215545,Bamboozled,thomas dunwitty,1675,m,30
tt0215545,Bamboozled,womack,570,m,37
tt0101410,Barton Fink,audrey taylor,505,f,36
tt0101410,Barton Fink,barton fink,3418,m,34
tt0101410,Barton Fink,ben geisler,573,m,38
tt0101410,Barton Fink,charlie meadows,2130,m,39
tt0101410,Barton Fink,detective deuts,210,m,48
tt0101410,Barton Fink,detective mastr,296,m,44
tt0101410,Barton Fink,garland stanfor,321,m,57
tt0101410,Barton Fink,jack lipnick,1626,m,50
tt0101410,Barton Fink,lou breeze,131,m,41
tt0101410,Barton Fink,mailman,166,m,-1
tt0101410,Barton Fink,w.p. mayhew,524,m,51
tt0072684,Barry Lyndon,barry's mother,480,f,57
tt0072684,Barry Lyndon,brookside,379,m,-1
tt0072684,Barry Lyndon,captain best,263,m,-1
tt0072684,Barry Lyndon,captain galgens,785,m,-1
tt0072684,Barry Lyndon,captain grogan,952,m,52
tt0072684,Barry Lyndon,captain o'reill,380,m,-1
tt0072684,Barry Lyndon,countess,929,f,-1
tt0072684,Barry Lyndon,dorothy,433,f,-1
tt0072684,Barry Lyndon,harry,335,m,-1
tt0072684,Barry Lyndon,michael,128,m,-1
tt0072684,Barry Lyndon,minister galgen,184,m,-1
tt0072684,Barry Lyndon,mrs. o'reilly,243,f,-1
tt0072684,Barry Lyndon,narrator,259,m,64
tt0072684,Barry Lyndon,newcombe,372,m,-1
tt0072684,Barry Lyndon,patrick,178,m,-1
tt0072684,Barry Lyndon,roderick,12487,m,-1
tt0072684,Barry Lyndon,sir william,592,m,-1
tt0072684,Barry Lyndon,the chevalier d,1020,m,53
tt0072684,Barry Lyndon,uncle,194,m,-1
tt0103772,Basic Instinct,andrews,207,m,36
tt0103772,Basic Instinct,catherine trame,1851,f,34
tt0103772,Basic Instinct,detective,131,m,33
tt0103772,Basic Instinct,detective nick ,2372,m,48
tt0103772,Basic Instinct,dr. beth garner,829,f,29
tt0103772,Basic Instinct,dr. lamott,171,m,41
tt0103772,Basic Instinct,gus,1140,m,47
tt0103772,Basic Instinct,harrigan,130,m,27
tt0103772,Basic Instinct,Lieutenant Walk,720,m,53
tt0103776,Batman Returns,alfred pennywor,448,m,76
tt0103776,Batman Returns,bruce wayne,956,m,41
tt0103776,Batman Returns,commissioner ja,211,m,68
tt0103776,Batman Returns,ice princess,111,f,28
tt0103776,Batman Returns,max shreck,1116,m,49
tt0103776,Batman Returns,penguin,3113,m,48
tt0103776,Batman Returns,selina kyle,1077,f,34
tt0103776,Batman Returns,the mayor,434,m,54
tt0096895,Batman,alexander knox,895,m,38
tt0096895,Batman,bruce wayne,793,m,38
tt0096895,Batman,carl grissom,154,m,70
tt0096895,Batman,harvey dent,188,m,52
tt0096895,Batman,joker,585,m,52
tt0096895,Batman,vicki vale,1136,f,36
tt0163978,The Beach,bugs,217,m,34
tt0163978,The Beach,christo,210,m,36
tt0163978,The Beach,daffy,210,m,39
tt0163978,The Beach,étienne,680,m,27
tt0163978,The Beach,françoise,686,f,24
tt0163978,The Beach,keaty,707,m,36
tt0163978,The Beach,richard,6394,m,26
tt0163978,The Beach,sal,919,f,40
tt0163978,The Beach,sammy,126,m,21
tt0163978,The Beach,zeph,660,m,22
tt0115641,Beavis and Butt-Head Do America,atf agent bork,355,m,33
tt0115641,Beavis and Butt-Head Do America,atf agent flemm,849,m,77
tt0115641,Beavis and Butt-Head Do America,butt-head,1203,m,34
tt0115641,Beavis and Butt-Head Do America,dallas grimes,307,f,34
tt0115641,Beavis and Butt-Head Do America,martha,212,f,-1
tt0115641,Beavis and Butt-Head Do America,muddy grimes,414,m,41
tt0115641,Beavis and Butt-Head Do America,van driessen,157,m,-1
tt0106379,Being Human,anna,188,f,40
tt0106379,Being Human,beatrice,1106,f,40
tt0106379,Being Human,betsy,762,f,-1
tt0106379,Being Human,bobby,873,m,-1
tt0106379,Being Human,boris,103,m,44
tt0106379,Being Human,da cunha,112,m,48
tt0106379,Being Human,dom paulo,1008,m,58
tt0106379,Being Human,francisco,525,m,46
tt0106379,Being Human,gallus,106,m,-1
tt0106379,Being Human,gasper dias,110,m,39
tt0106379,Being Human,hector,3545,m,43
tt0106379,Being Human,hermas,104,m,37
tt0106379,Being Human,janet,176,f,46
tt0106379,Being Human,leader,157,m,31
tt0106379,Being Human,lucinnius,1073,m,37
tt0106379,Being Human,nun,156,f,-1
tt0106379,Being Human,officer,139,m,49
tt0106379,Being Human,priest,991,m,35
tt0106379,Being Human,salgado,103,m,51
tt0106379,Being Human,slave,463,m,-1
tt0106379,Being Human,thalia,292,f,-1
tt0106379,Being Human,thomas,295,m,-1
tt0319061,Big Fish,amos calloway,411,m,59
tt0319061,Big Fish,beamen,127,m,57
tt0319061,Big Fish,dr. bennett - s,223,m,76
tt0319061,Big Fish,ed bloom - youn,4441,m,32
tt0319061,Big Fish,jenny - young,1040,f,37
tt0319061,Big Fish,josephine bloom,281,f,28
tt0319061,Big Fish,norther winslow,225,m,46
tt0319061,Big Fish,ping,161,f,-1
tt0319061,Big Fish,sandra bloom - ,691,f,54
tt0319061,Big Fish,will bloom,1526,m,35
tt0096933,Black Rain,charlie vincent,767,m,33
tt0096933,Black Rain,joyce,404,f,36
tt0096933,Black Rain,masahiro,959,m,58
tt0096933,Black Rain,nick conklin,2155,m,45
tt0096933,Black Rain,ohashi,221,m,60
tt0096933,Black Rain,oliver,248,m,43
tt0096933,Black Rain,Sato,499,m,39
tt0096933,Black Rain,sugai,376,m,60
tt0387877,The Black Dahlia,bobby dewitt,119,m,42
tt0387877,The Black Dahlia,coroner,206,m,56
tt0387877,The Black Dahlia,deputy da ellis,462,m,37
tt0387877,The Black Dahlia,det. russ milla,838,m,56
tt0387877,The Black Dahlia,dolph bleichert,211,m,-1
tt0387877,The Black Dahlia,dwight 'bucky' ,2695,m,28
tt0387877,The Black Dahlia,elizabeth short,364,f,31
tt0387877,The Black Dahlia,emmett linscott,370,m,-1
tt0387877,The Black Dahlia,harry sears,185,m,-1
tt0387877,The Black Dahlia,jane chambers,371,f,-1
tt0387877,The Black Dahlia,johnny,139,m,-1
tt0387877,The Black Dahlia,kay lake,676,f,22
tt0387877,The Black Dahlia,lee blanchard,862,m,38
tt0387877,The Black Dahlia,linda martin,130,f,-1
tt0387877,The Black Dahlia,madeleine linsc,925,f,32
tt0387877,The Black Dahlia,marjorie,175,f,-1
tt0387877,The Black Dahlia,old man,106,m,-1
tt0387877,The Black Dahlia,ramona linscott,230,f,48
tt0387877,The Black Dahlia,red manley,117,m,-1
tt0387877,The Black Dahlia,sally,187,f,-1
tt0387877,The Black Dahlia,sheryl saddon,109,f,33
tt0387877,The Black Dahlia,vogel,320,m,-1
tt0387877,The Black Dahlia,voice over,1617,m,-1
tt0106453,Body of Evidence,cardenas,1570,m,-1
tt0106453,Body of Evidence,charles biggs,394,m,41
tt0106453,Body of Evidence,detective reese,151,m,37
tt0106453,Body of Evidence,dr. mccurdy,277,m,50
tt0106453,Body of Evidence,dr. paley,187,m,-1
tt0106453,Body of Evidence,ester,110,f,-1
tt0106453,Body of Evidence,frank dulaney,3842,m,38
tt0106453,Body of Evidence,jeffrey roston,423,m,55
tt0106453,Body of Evidence,joanne braslow,664,f,46
tt0106453,Body of Evidence,judge burnham,402,f,46
tt0106453,Body of Evidence,miss sellers,207,f,-1
tt0106453,Body of Evidence,rebecca carlson,1657,f,35
tt0106453,Body of Evidence,sattler,199,m,-1
tt0106453,Body of Evidence,sharon dulaney,471,f,33
tt0106453,Body of Evidence,troxell,157,m,-1
tt0103855,The Bodyguard,devaney,1085,m,58
tt0103855,The Bodyguard,fletcher,340,m,-1
tt0103855,The Bodyguard,frank farmer,3828,m,37
tt0103855,The Bodyguard,henry,304,m,-1
tt0103855,The Bodyguard,herb farmer,512,m,64
tt0103855,The Bodyguard,minella,121,m,34
tt0103855,The Bodyguard,nicki,693,f,38
tt0103855,The Bodyguard,portman,404,m,37
tt0103855,The Bodyguard,rachel marron,4393,f,29
tt0103855,The Bodyguard,ray court,230,m,51
tt0103855,The Bodyguard,sy spector,1318,m,33
tt0103855,The Bodyguard,thuringer,143,m,45
tt0103855,The Bodyguard,tom winston,142,m,35
tt0103855,The Bodyguard,tony,416,m,42
tt0099165,The Bonfire of the Vanities,albert fox,432,m,69
tt0099165,The Bonfire of the Vanities,arthur ruskin,445,m,63
tt0099165,The Bonfire of the Vanities,caroline heftsh,279,f,31
tt0099165,The Bonfire of the Vanities,det. goldberg,336,m,-1
tt0099165,The Bonfire of the Vanities,det. martin,456,m,53
tt0099165,The Bonfire of the Vanities,ed rifkin,161,m,57
tt0099165,The Bonfire of the Vanities,gene lopwitz,113,m,73
tt0099165,The Bonfire of the Vanities,jed kramer,792,m,42
tt0099165,The Bonfire of the Vanities,judge leonard w,192,m,53
tt0099165,The Bonfire of the Vanities,judy mccoy,800,f,34
tt0099165,The Bonfire of the Vanities,maria ruskin,1592,f,33
tt0099165,The Bonfire of the Vanities,peter fallow,2103,m,35
